#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 12 18 19 30 185  5.4  6.5 99.00 99.00 99.00 999 1018.0 999.0  24.2 999.0 99.0 99.00
2017 12 18 20 00 190  4.7  5.8 99.00 99.00 99.00 999 1018.1 999.0  24.2 999.0 99.0 99.00
2017 12 18 20 30 188  4.4  6.0 99.00 99.00 99.00 999 1018.0 999.0  24.2 999.0 99.0 99.00
2017 12 18 21 00 185  4.5  5.6 99.00 99.00 99.00 999 1017.8 999.0  24.2 999.0 99.0 99.00
2017 12 18 21 30 184  4.8  5.8 99.00 99.00 99.00 999 1017.6 999.0  24.2 999.0 99.0 99.00
2017 12 18 22 00 182  5.2  6.1 99.00 99.00 99.00 999 1017.5 999.0  24.2 999.0 99.0 99.00
2017 12 18 22 30 175  5.5  6.5 99.00 99.00 99.00 999 1017.6 999.0  24.2 999.0 99.0 99.00
2017 12 18 23 00 174  5.5  6.4 99.00 99.00 99.00 999 1017.7 999.0  24.2 999.0 99.0 99.00
2017 12 18 23 30 175  5.6  6.6 99.00 99.00 99.00 999 1017.9 999.0  24.2 999.0 99.0 99.00
2017 12 19 00 30 177  5.5  6.6 99.00 99.00 99.00 999 1018.7 999.0  24.2 999.0 99.0 99.00
2017 12 19 01 00 169  6.1  7.4 99.00 99.00 99.00 999 1018.8 999.0  24.2 999.0 99.0 99.00
2017 12 19 01 30 170  6.6  7.8 99.00 99.00 99.00 999 1019.1 999.0  24.2 999.0 99.0 99.00
2017 12 19 02 00 171  6.6  8.2 99.00 99.00 99.00 999 1019.2 999.0  24.1 999.0 99.0 99.00
2017 12 19 02 30 168  6.3  7.4 99.00 99.00 99.00 999 1019.4 999.0  24.1 999.0 99.0 99.00
2017 12 19 03 00 167  6.6  7.9 99.00 99.00 99.00 999 1019.4 999.0  24.1 999.0 99.0 99.00
2017 12 19 03 30 169  6.8  8.3 99.00 99.00 99.00 999 1019.4 999.0  24.1 999.0 99.0 99.00
2017 12 19 04 00 168  6.8  7.9 99.00 99.00 99.00 999 1019.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 04 30 168  7.3  8.7 99.00 99.00 99.00 999 1019.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 05 00 175  7.3  8.9 99.00 99.00 99.00 999 1019.3 999.0  24.1 999.0 99.0 99.00
2017 12 19 05 30 176  7.3  8.5 99.00 99.00 99.00 999 1019.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 06 00 183  7.0  8.2 99.00 99.00 99.00 999 1019.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 06 30 188  6.9  8.2 99.00 99.00 99.00 999 1018.5 999.0  24.1 999.0 99.0 99.00
2017 12 19 07 00 190  7.0  8.4 99.00 99.00 99.00 999 1018.3 999.0  24.1 999.0 99.0 99.00
2017 12 19 07 30 191  7.6  9.2 99.00 99.00 99.00 999 1018.5 999.0  24.1 999.0 99.0 99.00
2017 12 19 08 00 189  7.1  8.9 99.00 99.00 99.00 999 1018.2 999.0  24.1 999.0 99.0 99.00
2017 12 19 08 30 191  7.0  8.5 99.00 99.00 99.00 999 1018.3 999.0  24.1 999.0 99.0 99.00
2017 12 19 09 00 194  7.2  8.6 99.00 99.00 99.00 999 1017.8 999.0  24.1 999.0 99.0 99.00
2017 12 19 09 30 196  7.7  9.2 99.00 99.00 99.00 999 1017.5 999.0  24.1 999.0 99.0 99.00
2017 12 19 10 00 199  7.2  9.0 99.00 99.00 99.00 999 1018.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 10 30 202  6.5  8.0 99.00 99.00 99.00 999 1017.9 999.0  24.1 999.0 99.0 99.00
2017 12 19 11 00 200  5.8  7.7 99.00 99.00 99.00 999 1017.9 999.0  24.1 999.0 99.0 99.00
2017 12 19 11 30 203  6.4  7.9 99.00 99.00 99.00 999 1017.9 999.0  24.1 999.0 99.0 99.00
2017 12 19 12 00 200  6.3  7.6 99.00 99.00 99.00 999 1018.0 999.0  24.1 999.0 99.0 99.00
2017 12 19 12 30 199  6.6  7.7 99.00 99.00 99.00 999 1017.8 999.0  24.1 999.0 99.0 99.00
2017 12 19 13 00 199  6.0  7.5 99.00 99.00 99.00 999 1018.2 999.0  24.1 999.0 99.0 99.00
2017 12 19 13 30 197  6.4  7.7 99.00 99.00 99.00 999 1018.5 999.0  24.1 999.0 99.0 99.00
2017 12 19 14 00 196  6.4  7.9 99.00 99.00 99.00 999 1018.7 999.0  24.1 999.0 99.0 99.00
2017 12 19 14 30 193  6.5  7.9 99.00 99.00 99.00 999 1018.6 999.0  24.1 999.0 99.0 99.00
2017 12 19 15 00 193  7.2  8.4 99.00 99.00 99.00 999 1018.7 999.0  24.1 999.0 99.0 99.00
2017 12 19 15 30 196  7.4  8.8 99.00 99.00 99.00 999 1019.0 999.0  24.1 999.0 99.0 99.00
2017 12 19 16 00 197  7.0  8.9 99.00 99.00 99.00 999 1019.1 999.0  24.1 999.0 99.0 99.00
2017 12 19 16 30 188  2.5  7.9 99.00 99.00 99.00 999 1019.6 999.0  24.1 999.0 99.0 99.00
2017 12 19 17 00 186  0.7  2.7 99.00 99.00 99.00 999 1019.4 999.0  24.6 999.0 99.0 99.00
2017 12 19 17 30 184  0.8  2.3 99.00 99.00 99.00 999 1019.0 999.0  25.0 999.0 99.0 99.00
2017 12 19 18 00 192  1.0  2.0 99.00 99.00 99.00 999 1018.3 999.0  25.3 999.0 99.0 99.00
2017 12 19 18 30 206  1.0  2.1 99.00 99.00 99.00 999 1017.4 999.0  25.5 999.0 99.0 99.00
2017 12 19 19 00 226  1.0  2.4 99.00 99.00 99.00 999 1017.0 999.0  24.8 999.0 99.0 99.00
2017 12 19 19 30 228  1.1  2.8 99.00 99.00 99.00 999 1016.4 999.0  24.7 999.0 99.0 99.00
2017 12 19 20 00 227  1.2  2.1 99.00 99.00 99.00 999 1015.9 999.0  24.6 999.0 99.0 99.00
2017 12 19 20 30 222  1.1  2.3 99.00 99.00 99.00 999 1015.4 999.0  24.4 999.0 99.0 99.00
2017 12 19 21 00 217  1.3  2.4 99.00 99.00 99.00 999 1014.9  16.7  24.2 999.0 99.0 99.00
2017 12 19 21 30 220  1.3  2.2 99.00 99.00 99.00 999 1014.7  16.0  23.5 999.0 99.0 99.00
2017 12 19 22 00 209  1.0  2.2 99.00 99.00 99.00 999 1014.5  15.0  22.9 999.0 99.0 99.00
2017 12 19 22 30 283  0.5  3.1 99.00 99.00 99.00 999 1014.0  15.0  22.2 999.0 99.0 99.00
2017 12 19 23 00 199  1.6  2.3 99.00 99.00 99.00 999 1013.9  14.5  21.9 999.0 99.0 99.00
2017 12 19 23 30 155  0.2  1.4 99.00 99.00 99.00 999 1014.6  14.8  21.9 999.0 99.0 99.00
2017 12 20 00 30 189  4.2  5.0 99.00 99.00 99.00 999 1014.8  15.2  19.7 999.0 99.0 99.00
2017 12 20 01 00 192  4.5  5.3 99.00 99.00 99.00 999 1014.9  15.5  19.2 999.0 99.0 99.00
2017 12 20 01 30 192  3.0  3.8 99.00 99.00 99.00 999 1015.5  15.6  19.0 999.0 99.0 99.00
2017 12 20 02 00 193  2.2  2.5 99.00 99.00 99.00 999 1015.7  15.3  19.0 999.0 99.0 99.00
2017 12 20 02 30 198  3.6  4.2 99.00 99.00 99.00 999 1015.6  15.0  18.9 999.0 99.0 99.00
2017 12 20 03 00 210  5.2  5.9 99.00 99.00 99.00 999 1015.6  15.7  18.9 999.0 99.0 99.00
2017 12 20 03 30 210  4.0  4.8 99.00 99.00 99.00 999 1015.8  15.5  18.9 999.0 99.0 99.00
2017 12 20 04 00 214  3.9  4.5 99.00 99.00 99.00 999 1016.1  15.4  19.0 999.0 99.0 99.00
2017 12 20 04 30 219  3.8  4.3 99.00 99.00 99.00 999 1016.2  15.0  19.0 999.0 99.0 99.00
2017 12 20 05 00 219  3.4  3.9 99.00 99.00 99.00 999 1016.2  15.1  19.1 999.0 99.0 99.00
2017 12 20 05 30 226  3.1  3.8 99.00 99.00 99.00 999 1016.2  14.8  19.0 999.0 99.0 99.00
2017 12 20 06 00 231  2.6  3.2 99.00 99.00 99.00 999 1016.2  14.9  19.0 999.0 99.0 99.00
2017 12 20 06 30 244  2.4  2.7 99.00 99.00 99.00 999 1016.2  14.6  18.9 999.0 99.0 99.00
2017 12 20 07 00 229  2.8  3.6 99.00 99.00 99.00 999 1015.8  14.7  18.9 999.0 99.0 99.00
2017 12 20 07 30 239  2.7  3.2 99.00 99.00 99.00 999 1016.2  14.6  18.8 999.0 99.0 99.00
2017 12 20 08 00 246  2.7  3.2 99.00 99.00 99.00 999 1016.1  14.5  18.8 999.0 99.0 99.00
2017 12 20 08 30 333  1.4  2.2 99.00 99.00 99.00 999 1016.5  13.9  18.8 999.0 99.0 99.00
2017 12 20 09 00 325  0.3  1.4 99.00 99.00 99.00 999 1016.5  13.7  18.7 999.0 99.0 99.00
2017 12 20 09 30 292  0.3  0.6 99.00 99.00 99.00 999 1016.4  13.8  18.7 999.0 99.0 99.00
2017 12 20 10 00 356  1.1  1.8 99.00 99.00 99.00 999 1016.1  14.1  18.7 999.0 99.0 99.00
2017 12 20 10 30  15  2.7  3.8 99.00 99.00 99.00 999 1016.0  14.0  18.6 999.0 99.0 99.00
2017 12 20 11 00  28  1.9  2.8 99.00 99.00 99.00 999 1016.0  13.8  18.6 999.0 99.0 99.00
2017 12 20 11 30  31  2.4  3.3 99.00 99.00 99.00 999 1016.1  13.5  18.5 999.0 99.0 99.00
2017 12 20 12 00  24  2.0  2.9 99.00 99.00 99.00 999 1016.5  13.5  18.5 999.0 99.0 99.00
2017 12 20 12 30 261  3.2  3.9 99.00 99.00 99.00 999 1016.9  21.3  25.0 999.0 99.0 99.00
2017 12 20 13 00 277  3.3  4.1 99.00 99.00 99.00 999 1017.6  21.2  24.9 999.0 99.0 99.00
2017 12 20 13 30 303  2.9  3.4 99.00 99.00 99.00 999 1018.0  21.2  24.9 999.0 99.0 99.00
2017 12 20 14 00 323  2.9  3.5 99.00 99.00 99.00 999 1018.4  21.6  24.9 999.0 99.0 99.00
2017 12 20 14 30 319  2.0  2.9 99.00 99.00 99.00 999 1018.7  21.8  23.9 999.0 99.0 99.00
2017 12 20 15 00 297  1.2  1.8 99.00 99.00 99.00 999 1018.9  22.2  23.7 999.0 99.0 99.00
2017 12 20 15 30 323  1.4  1.8 99.00 99.00 99.00 999 1018.9  22.6  23.7 999.0 99.0 99.00
2017 12 20 16 00 291  2.9  3.6 99.00 99.00 99.00 999 1019.0  22.7  23.8 999.0 99.0 99.00
2017 12 20 16 30 319  1.6  2.1 99.00 99.00 99.00 999 1018.9  22.7  23.8 999.0 99.0 99.00
2017 12 20 17 00 228  0.3  0.9 99.00 99.00 99.00 999 1018.8  23.0  23.8 999.0 99.0 99.00
2017 12 20 17 30 207  1.8  2.3 99.00 99.00 99.00 999 1018.5  22.4  23.8 999.0 99.0 99.00
2017 12 20 18 00 222  2.0  2.7 99.00 99.00 99.00 999 1018.0  22.3  23.8 999.0 99.0 99.00
2017 12 20 18 30 284  2.4  3.0 99.00 99.00 99.00 999 1017.4  21.9  23.8 999.0 99.0 99.00
2017 12 20 19 00 292  1.8  2.2 99.00 99.00 99.00 999 1016.8  21.7  23.9 999.0 99.0 99.00
2017 12 20 19 30 307  1.7  2.1 99.00 99.00 99.00 999 1016.4  22.0  24.1 999.0 99.0 99.00
2017 12 20 20 00 285  0.7  1.1 99.00 99.00 99.00 999 1016.2  22.6  24.1 999.0 99.0 99.00
2017 12 20 20 30 186  0.3  0.7 99.00 99.00 99.00 999 1015.8  23.4  24.1 999.0 99.0 99.00
2017 12 20 21 00 182  0.5  0.8 99.00 99.00 99.00 999 1015.6  23.1  24.1 999.0 99.0 99.00
2017 12 20 21 30 109  0.4  0.8 99.00 99.00 99.00 999 1015.4  22.3  24.1 999.0 99.0 99.00
2017 12 20 22 00 152  2.9  3.7 99.00 99.00 99.00 999 1015.3  22.1  24.1 999.0 99.0 99.00
2017 12 20 22 30 161  3.0  3.8 99.00 99.00 99.00 999 1015.0  22.1  24.2 999.0 99.0 99.00
2017 12 20 23 00 158  2.5  3.2 99.00 99.00 99.00 999 1015.0  21.9  24.2 999.0 99.0 99.00
2017 12 20 23 30 162  2.6  3.1 99.00 99.00 99.00 999 1015.0  22.0  24.3 999.0 99.0 99.00
2017 12 21 00 30 163  3.3  4.0 99.00 99.00 99.00 999 1015.5  22.0  24.4 999.0 99.0 99.00
2017 12 21 01 00 175  3.0  3.9 99.00 99.00 99.00 999 1015.7  22.2  24.4 999.0 99.0 99.00
2017 12 21 01 30 174  4.0  4.8 99.00 99.00 99.00 999 1015.7  22.1  24.4 999.0 99.0 99.00
2017 12 21 02 00 168  4.5  5.3 99.00 99.00 99.00 999 1015.8  22.2  24.4 999.0 99.0 99.00
2017 12 21 02 30 166  4.7  5.3 99.00 99.00 99.00 999 1015.6  22.1  24.3 999.0 99.0 99.00
2017 12 21 03 00 169  5.3  6.2 99.00 99.00 99.00 999 1015.8  22.2  24.3 999.0 99.0 99.00
2017 12 21 03 30 170  5.1  5.9 99.00 99.00 99.00 999 1015.6  22.1  24.3 999.0 99.0 99.00
2017 12 21 04 00 165  5.7  6.8 99.00 99.00 99.00 999 1015.7  22.1  24.2 999.0 99.0 99.00
2017 12 21 04 30 171  5.6  6.5 99.00 99.00 99.00 999 1015.6  22.1  24.2 999.0 99.0 99.00
2017 12 21 05 00 174  5.1  6.3 99.00 99.00 99.00 999 1015.7  22.1  24.1 999.0 99.0 99.00
2017 12 21 05 30 176  5.1  6.0 99.00 99.00 99.00 999 1015.4  22.0  24.1 999.0 99.0 99.00
2017 12 21 06 00 178  5.5  6.7 99.00 99.00 99.00 999 1015.1  22.0  24.1 999.0 99.0 99.00
2017 12 21 06 30 180  5.8  6.8 99.00 99.00 99.00 999 1014.8  21.8  24.1 999.0 99.0 99.00
2017 12 21 07 00 181  6.4  7.5 99.00 99.00 99.00 999 1014.5  21.9  24.2 999.0 99.0 99.00
2017 12 21 07 30 182  6.4  7.6 99.00 99.00 99.00 999 1014.6  21.7  24.1 999.0 99.0 99.00
2017 12 21 08 00 182  6.7  7.9 99.00 99.00 99.00 999 1014.5  21.7  24.1 999.0 99.0 99.00
2017 12 21 08 30 182  7.0  8.3 99.00 99.00 99.00 999 1014.2  21.8  24.1 999.0 99.0 99.00
2017 12 21 09 00 182  6.8  8.3 99.00 99.00 99.00 999 1014.0  21.8  24.0 999.0 99.0 99.00
2017 12 21 09 30 182  6.4  7.6 99.00 99.00 99.00 999 1013.7  21.7  24.0 999.0 99.0 99.00
2017 12 21 10 00 180  6.8  8.0 99.00 99.00 99.00 999 1013.3  21.6  23.9 999.0 99.0 99.00
2017 12 21 10 30 180  6.8  8.2 99.00 99.00 99.00 999 1013.4  21.7  23.9 999.0 99.0 99.00
2017 12 21 11 00 180  6.1  7.4 99.00 99.00 99.00 999 1013.5  21.8  23.8 999.0 99.0 99.00
2017 12 21 11 30 175  6.4  8.1 99.00 99.00 99.00 999 1013.3  21.8  23.8 999.0 99.0 99.00
2017 12 21 12 00 174  6.0  7.1 99.00 99.00 99.00 999 1013.6  21.9  23.8 999.0 99.0 99.00
2017 12 21 12 30 172  5.7  7.0 99.00 99.00 99.00 999 1013.9  21.9  23.7 999.0 99.0 99.00
2017 12 21 13 00 171  5.8  7.0 99.00 99.00 99.00 999 1014.2  22.1  23.7 999.0 99.0 99.00
2017 12 21 13 30 171  6.0  7.2 99.00 99.00 99.00 999 1014.6  22.1  23.7 999.0 99.0 99.00
2017 12 21 14 00 170  5.8  7.1 99.00 99.00 99.00 999 1014.8  22.3  23.7 999.0 99.0 99.00
2017 12 21 14 30 169  6.5  8.2 99.00 99.00 99.00 999 1015.0  22.5  23.6 999.0 99.0 99.00
2017 12 21 15 00 166  5.9  7.5 99.00 99.00 99.00 999 1015.1  22.7  23.6 999.0 99.0 99.00
2017 12 21 15 30 166  6.0  7.4 99.00 99.00 99.00 999 1015.4  22.5  23.6 999.0 99.0 99.00
2017 12 21 16 00 163  6.1  7.2 99.00 99.00 99.00 999 1015.2  22.9  23.5 999.0 99.0 99.00
2017 12 21 16 30 162  5.8  7.2 99.00 99.00 99.00 999 1015.2  23.0  23.5 999.0 99.0 99.00
2017 12 21 17 00 165  6.0  7.0 99.00 99.00 99.00 999 1015.0  23.0  23.5 999.0 99.0 99.00
2017 12 21 17 30 163  5.7  6.9 99.00 99.00 99.00 999 1014.6  22.8  23.5 999.0 99.0 99.00
2017 12 21 18 00 163  6.2  7.3 99.00 99.00 99.00 999 1014.0  23.0  23.5 999.0 99.0 99.00
2017 12 21 18 30 163  6.2  8.0 99.00 99.00 99.00 999 1013.5  22.9  23.5 999.0 99.0 99.00
2017 12 21 19 00 166  6.0  7.1 99.00 99.00 99.00 999 1012.9  23.0  23.5 999.0 99.0 99.00
2017 12 21 19 30 165  6.0  7.5 99.00 99.00 99.00 999 1012.5  22.9  23.5 999.0 99.0 99.00
2017 12 21 20 00 163  6.7  8.3 99.00 99.00 99.00 999 1011.9  22.9  23.6 999.0 99.0 99.00
2017 12 21 20 30 162  6.9  8.3 99.00 99.00 99.00 999 1011.9  22.9  23.5 999.0 99.0 99.00
2017 12 21 21 00 164  6.9  8.0 99.00 99.00 99.00 999 1011.6  22.9  23.5 999.0 99.0 99.00
2017 12 21 21 30 164  7.2  8.6 99.00 99.00 99.00 999 1011.5  22.8  23.5 999.0 99.0 99.00
2017 12 21 22 00 165  6.7  8.0 99.00 99.00 99.00 999 1011.5  22.8  23.5 999.0 99.0 99.00
2017 12 21 22 30 165  7.0  8.3 99.00 99.00 99.00 999 1011.3  22.7  23.4 999.0 99.0 99.00
2017 12 21 23 00 165  7.3  9.0 99.00 99.00 99.00 999 1011.1  22.7  23.4 999.0 99.0 99.00
2017 12 22 00 30 164  7.9  9.5 99.00 99.00 99.00 999 1011.4  22.4  23.4 999.0 99.0 99.00
2017 12 22 01 00 165  7.8  9.1 99.00 99.00 99.00 999 1011.7  22.5  23.4 999.0 99.0 99.00
2017 12 22 01 30 163  8.2 10.0 99.00 99.00 99.00 999 1011.9  22.5  23.4 999.0 99.0 99.00
2017 12 22 02 00 161  8.1  9.2 99.00 99.00 99.00 999 1011.9  22.5  23.3 999.0 99.0 99.00
2017 12 22 02 30 163  8.2 10.0 99.00 99.00 99.00 999 1012.2  22.4  23.3 999.0 99.0 99.00
2017 12 22 03 00 163  8.2 10.5 99.00 99.00 99.00 999 1012.3  22.4  23.3 999.0 99.0 99.00
2017 12 22 03 30 163  8.0  9.5 99.00 99.00 99.00 999 1012.4  22.4  23.3 999.0 99.0 99.00
2017 12 22 04 00 162  7.3  8.5 99.00 99.00 99.00 999 1012.7  22.3  23.3 999.0 99.0 99.00
2017 12 22 04 30 167  7.8  9.4 99.00 99.00 99.00 999 1012.9  22.3  23.3 999.0 99.0 99.00
2017 12 22 05 00 164  8.1  9.7 99.00 99.00 99.00 999 1012.9  22.4  23.3 999.0 99.0 99.00
2017 12 22 05 30 165  7.6  9.5 99.00 99.00 99.00 999 1012.9  22.3  23.3 999.0 99.0 99.00
2017 12 22 06 00 165  7.2  8.7 99.00 99.00 99.00 999 1012.8  22.3  23.2 999.0 99.0 99.00
2017 12 22 06 30 162  7.8  9.6 99.00 99.00 99.00 999 1012.3  22.3  23.2 999.0 99.0 99.00
2017 12 22 07 00 161  8.5  9.9 99.00 99.00 99.00 999 1012.1  22.2  23.2 999.0 99.0 99.00
2017 12 22 07 30 162  9.1 10.7 99.00 99.00 99.00 999 1011.7  22.3  23.2 999.0 99.0 99.00
2017 12 22 08 00 161  8.3  9.6 99.00 99.00 99.00 999 1011.8  22.4  23.2 999.0 99.0 99.00
2017 12 22 08 30 159  8.3  9.6 99.00 99.00 99.00 999 1011.7  22.3  23.1 999.0 99.0 99.00
2017 12 22 09 00 162  8.6 10.6 99.00 99.00 99.00 999 1011.6  22.3  23.1 999.0 99.0 99.00
2017 12 22 09 30 164  9.7 11.3 99.00 99.00 99.00 999 1011.2  22.3  23.1 999.0 99.0 99.00
2017 12 22 10 00 163  9.6 11.4 99.00 99.00 99.00 999 1011.1  22.3  23.1 999.0 99.0 99.00
2017 12 22 10 30 165  8.8 11.1 99.00 99.00 99.00 999 1011.3  22.3  23.1 999.0 99.0 99.00
2017 12 22 11 00 164  9.1 10.6 99.00 99.00 99.00 999 1011.7  22.5  23.1 999.0 99.0 99.00
2017 12 22 11 30 166  8.3 10.1 99.00 99.00 99.00 999 1011.7  22.4  23.1 999.0 99.0 99.00
2017 12 22 12 00 168  9.1 10.9 99.00 99.00 99.00 999 1012.0  22.6  23.1 999.0 99.0 99.00
2017 12 22 12 30 167  8.7 10.9 99.00 99.00 99.00 999 1012.4  22.4  23.1 999.0 99.0 99.00
2017 12 22 13 00 166  7.6  8.8 99.00 99.00 99.00 999 1012.9  22.4  23.1 999.0 99.0 99.00
2017 12 22 13 30 166  7.9  9.2 99.00 99.00 99.00 999 1012.9  22.5  23.1 999.0 99.0 99.00
2017 12 22 14 00 166  7.4  9.0 99.00 99.00 99.00 999 1013.4  22.7  23.1 999.0 99.0 99.00
2017 12 22 14 30 163  7.0  8.4 99.00 99.00 99.00 999 1013.8  22.8  23.1 999.0 99.0 99.00
2017 12 22 15 00 164  7.5  8.9 99.00 99.00 99.00 999 1014.1  22.9  23.2 999.0 99.0 99.00
2017 12 22 15 30 165  7.3  8.9 99.00 99.00 99.00 999 1014.5  22.9  23.2 999.0 99.0 99.00
2017 12 22 16 00 169  6.5  7.8 99.00 99.00 99.00 999 1014.8  23.0  23.3 999.0 99.0 99.00
2017 12 22 16 30 171  6.5  7.9 99.00 99.00 99.00 999 1014.9  23.0  23.4 999.0 99.0 99.00
2017 12 22 17 00 173  6.9  8.3 99.00 99.00 99.00 999 1014.5  23.1  23.4 999.0 99.0 99.00
2017 12 22 17 30 175  6.4  7.6 99.00 99.00 99.00 999 1014.2  22.9  23.4 999.0 99.0 99.00
2017 12 22 18 00 176  6.0  7.1 99.00 99.00 99.00 999 1013.6  23.1  23.3 999.0 99.0 99.00
2017 12 22 18 30 173  6.6  8.1 99.00 99.00 99.00 999 1013.3  23.1  23.3 999.0 99.0 99.00
2017 12 22 19 00 174  6.3  7.5 99.00 99.00 99.00 999 1012.8  23.0  23.3 999.0 99.0 99.00
2017 12 22 19 30 172  6.5  7.6 99.00 99.00 99.00 999 1012.5  23.1  23.2 999.0 99.0 99.00
2017 12 22 20 00 172  6.8  8.2 99.00 99.00 99.00 999 1012.2  23.1  23.1 999.0 99.0 99.00
2017 12 22 20 30 174  6.7  7.8 99.00 99.00 99.00 999 1012.0  23.0  23.1 999.0 99.0 99.00
2017 12 22 21 00 174  6.5  8.3 99.00 99.00 99.00 999 1012.0  23.0  23.0 999.0 99.0 99.00
2017 12 22 21 30 175  6.0  7.5 99.00 99.00 99.00 999 1012.5  22.8  23.0 999.0 99.0 99.00
2017 12 22 22 00 174  6.0  7.7 99.00 99.00 99.00 999 1012.4  22.9  23.0 999.0 99.0 99.00
2017 12 22 22 30 167  6.6  7.9 99.00 99.00 99.00 999 1012.5  22.7  23.0 999.0 99.0 99.00
2017 12 22 23 00 172  6.0  7.8 99.00 99.00 99.00 999 1012.5  22.6  23.0 999.0 99.0 99.00
2017 12 22 23 30 172  6.8  8.5 99.00 99.00 99.00 999 1012.5  22.6  22.9 999.0 99.0 99.00
2017 12 23 00 00 169  6.5  8.3 99.00 99.00 99.00 999 1012.7  22.5  22.9 999.0 99.0 99.00
2017 12 23 00 30 170  6.2  7.8 99.00 99.00 99.00 999 1013.3  22.5  22.9 999.0 99.0 99.00
2017 12 23 01 00 168  6.5  7.9 99.00 99.00 99.00 999 1013.7  22.5  22.9 999.0 99.0 99.00
2017 12 23 01 30 171  5.4  6.7 99.00 99.00 99.00 999 1014.1  22.5  22.8 999.0 99.0 99.00
2017 12 23 02 00 173  4.7  5.4 99.00 99.00 99.00 999 1014.8  22.5  22.8 999.0 99.0 99.00
2017 12 23 02 30 180  4.3  5.1 99.00 99.00 99.00 999 1015.2  22.3  22.8 999.0 99.0 99.00
2017 12 23 03 00 173  4.3  5.2 99.00 99.00 99.00 999 1015.3  22.1  22.8 999.0 99.0 99.00
2017 12 23 03 30 178  4.7  5.7 99.00 99.00 99.00 999 1015.6  22.3  22.8 999.0 99.0 99.00
2017 12 23 04 00 174  5.6  6.5 99.00 99.00 99.00 999 1015.7  22.3  22.8 999.0 99.0 99.00
2017 12 23 04 30 181  5.1  6.2 99.00 99.00 99.00 999 1016.3  22.2  22.8 999.0 99.0 99.00
2017 12 23 05 00 177  4.6  5.5 99.00 99.00 99.00 999 1016.4  22.2  22.8 999.0 99.0 99.00
2017 12 23 05 30 187  4.6  6.0 99.00 99.00 99.00 999 1016.9  22.3  22.9 999.0 99.0 99.00
2017 12 23 06 00 214  2.1  2.6 99.00 99.00 99.00 999 1017.4  22.1  22.9 999.0 99.0 99.00
2017 12 23 06 30 231  1.2  1.6 99.00 99.00 99.00 999 1017.7  21.9  22.9 999.0 99.0 99.00
2017 12 23 07 00 173  2.0  2.4 99.00 99.00 99.00 999 1017.8  21.8  22.9 999.0 99.0 99.00
2017 12 23 07 30 226  2.5  3.2 99.00 99.00 99.00 999 1018.3  22.1  22.9 999.0 99.0 99.00
2017 12 23 08 00 307  7.4 10.2 99.00 99.00 99.00 999 1018.3  18.6  22.9 999.0 99.0 99.00
2017 12 23 08 30 315  5.2  9.5 99.00 99.00 99.00 999 1019.3  17.9  22.9 999.0 99.0 99.00
2017 12 23 09 00 328  3.9  8.7 99.00 99.00 99.00 999 1020.0  17.4  23.0 999.0 99.0 99.00
2017 12 23 09 30 354  3.3  8.8 99.00 99.00 99.00 999 1019.7  17.7  23.0 999.0 99.0 99.00
2017 12 23 10 00   5  3.4  8.3 99.00 99.00 99.00 999 1020.5  17.6  23.0 999.0 99.0 99.00
2017 12 23 10 30  24  4.2 10.2 99.00 99.00 99.00 999 1020.8  17.4  23.0 999.0 99.0 99.00
2017 12 23 11 00   2  4.0  9.3 99.00 99.00 99.00 999 1021.1  17.9  23.0 999.0 99.0 99.00
2017 12 23 11 30 356  3.3  7.8 99.00 99.00 99.00 999 1021.4  17.8  23.1 999.0 99.0 99.00
2017 12 23 12 00 355  3.6  8.6 99.00 99.00 99.00 999 1021.8  17.3  23.1 999.0 99.0 99.00
2017 12 23 12 30 359  4.5 10.2 99.00 99.00 99.00 999 1022.6  16.7  23.1 999.0 99.0 99.00
2017 12 23 13 00  27  3.9  9.4 99.00 99.00 99.00 999 1023.0  16.7  23.1 999.0 99.0 99.00
2017 12 23 13 30   3  4.4  9.2 99.00 99.00 99.00 999 1023.6  16.6  23.1 999.0 99.0 99.00
2017 12 23 14 00 350  4.5  8.6 99.00 99.00 99.00 999 1023.9  16.3  23.1 999.0 99.0 99.00
2017 12 23 14 30 345  4.5  8.2 99.00 99.00 99.00 999 1023.9  16.2  23.2 999.0 99.0 99.00
2017 12 23 15 00 350  4.8  9.3 99.00 99.00 99.00 999 1024.2  16.0  23.2 999.0 99.0 99.00
2017 12 23 15 30  10  5.3  9.3 99.00 99.00 99.00 999 1024.7  15.7  23.2 999.0 99.0 99.00
2017 12 23 16 00 355  5.8  9.3 99.00 99.00 99.00 999 1025.0  15.5  23.2 999.0 99.0 99.00
2017 12 23 16 30 357  5.8  9.3 99.00 99.00 99.00 999 1025.0  15.5  23.2 999.0 99.0 99.00
2017 12 23 17 00 345  5.9  9.3 99.00 99.00 99.00 999 1024.8  15.2  23.2 999.0 99.0 99.00
